,Formula,material_id,GVRH,PHONONS,PIEZO,DIELECTRIC,EXP_BAND_GAP
8001,Y8 Cu2 Te16,mp-675009,0.015420551227762758,0.0,0.0,0.0,0.0
8002,Mn4 Si4 Rh4,mp-22565,0.35284013121467206,0.0,0.0,0.0,0.0
8003,Cu2 Sn1 Te3,mp-13089,-0.042833042192381265,0.0,0.0,0.0,0.0
8004,Sm1 Sn3,mp-2484,-0.2643006225854708,0.0,0.0,0.0,0.0
8005,Li1 Cd3,mp-973940,-0.2643006225854708,0.0,0.0,0.0,0.0
8006,Pa1 Al3,mp-973865,0.280383747136391,0.0,0.0,0.0,0.0
8007,Co7 Mo6,mp-567747,0.5452413023828064,0.0,0.0,0.0,-1.0
8008,V2 O4 F2,mp-753203,0.10733790196544724,0.0,0.0,0.0,0.0
8009,Li2 Tl1 Pt1,mp-975608,0.15372503205647958,0.0,0.0,0.0,0.0
8010,Zn2 Ge1 S4,mp-675748,0.02846359404287968,0.0,-0.9982183822435373,0.0,0.0
8011,Sr1 Nb1 O3,mp-7006,0.4040712401939788,0.0,0.0,0.0,0.0
8012,Na1 Pd2 Pb1,mp-981933,-0.18047256923280663,0.0,0.0,0.0,0.0
8013,Li4 Fe4 P4 O16,mp-757027,0.015420551227762758,0.0,0.0,0.0,0.0
8014,Ba2 Zn2 Pb2,mp-510311,-0.042833042192381265,0.0,0.0,0.0,0.0
8015,Pr3 Er1,mp-975639,-0.0592217719124164,0.0,0.0,0.0,0.0
8016,Nd1 Ag1 Au2,mp-864892,-0.2979643799030106,0.0,0.0,0.0,0.0
8017,Tl1 Cu1 Cl3,mp-998147,-0.07649679950992128,0.0,0.0,0.0,0.0
8018,Tl1 Au1 O2,mp-996981,-0.07649679950992128,0.0,0.0,0.0,0.0
8019,Li2 Ag2 F4,mp-752927,0.05305343014548414,0.0,0.0,-0.8970620239390642,0.0
8020,Sr2 Sb2 Se4 F2,mp-556194,-0.11412967842764232,0.0,0.0,0.0,0.0
8021,Nd4 Tl2,mp-2816,-0.0947594946016248,0.0,0.0,0.0,0.0
8022,Na1 Ce1 Au2,mp-865080,-0.07649679950992128,0.0,0.0,0.0,0.0
8023,Li2 As2 H12 O6 F12,mp-556562,-0.3355972588207319,0.0,0.0,0.0,0.0
8024,Mg1 Bi1 F6,mp-1383723,-0.0123804694919597,0.0,0.0,0.0,0.0
8025,Li2 V2 F8,mp-755244,0.11716976016344582,0.0,0.0,0.0,0.0
8026,P8 N8 O8,mp-36779,0.280383747136391,0.0,0.0,0.0,0.0
8027,Ga2 H2 O4,mp-23803,0.4412655326599211,0.0,-0.9199735872537327,0.0,0.0
8028,V1 Fe1 Ru2,mp-980749,0.4745779868305242,0.0,0.0,0.0,0.0
8029,Ni3 S3,mp-1547,0.29735287697960544,0.0,0.0,0.0,0.0
8030,Ni1 H2 O2,mp-27912,0.14497078088316817,0.0,0.0,0.0,0.0
8031,Mn1 Se1,mp-972,0.0646732626789066,0.0,0.0,0.0,0.0
8032,Li2 Tb2 Se4,mp-38695,0.08671718746302393,0.0,0.0,0.0,0.0
8033,Mn2 Au5,mp-30410,0.10733790196544724,0.0,0.0,0.0,0.0
8034,Li2 V2 F8,mp-754337,0.08671718746302393,0.0,0.0,0.0,0.0
8035,Cs2 Ca1 Sn1 Cl6,mp-989570,-0.11412967842764232,0.0,0.0,0.0,0.0
8036,Si4 O8,mp-972808,-0.0592217719124164,0.0,0.0,0.0,0.0
8037,P4 W2,mp-11329,0.5104485326539425,0.0,0.0,0.0,0.0
8038,Co2 B4 Mo1,mp-10055,0.6574225722983429,0.0,0.0,0.0,-1.0
8039,Li1 Fe6 P4,mp-758594,0.4232093061892639,0.0,0.0,0.0,0.0
8040,V1 Sn1 O4,mp-752504,0.4839301719464617,0.0,0.0,0.0,0.0
8041,Mg1 In3,mp-20566,-0.3355972588207319,0.0,0.0,0.0,-1.0
8042,Al1 Ga1 N2,mp-1008556,0.5076084234650853,-0.632270670167025,0.0,0.0,0.0
8043,Tm1 Lu1 Co2,mp-980669,0.21626741711842934,0.0,0.0,0.0,0.0
8044,Er1 Hg2,mp-11369,0.075885296586516,0.0,0.0,0.0,-1.0
8045,Sr3 P1 N1,mp-1013554,0.16224580848067305,0.0,0.0,0.0,0.0
8046,Hf4 Cr8,mp-569624,0.33863734055653527,0.0,0.0,0.0,0.0
8047,Li1 Al1 O2,mp-8001,0.4839301719464617,0.0,0.0,-0.922379397896264,0.0
8048,Pr8,mp-97,-0.0947594946016248,0.0,0.0,0.0,0.0
8049,C2 Cl4 F4,mp-22966,-1.0,0.0,0.0,0.0,0.0
8050,Ho6 In2,mp-973465,0.02846359404287968,0.0,0.0,0.0,0.0
8051,Co3 F9,mp-559435,0.2301613530594755,0.0,0.0,0.0,0.0
8052,Ti4 N2,mp-7790,0.4839301719464617,0.0,0.0,0.0,0.0
8053,As2 Pd1 O6,mp-6915,0.3664383612762576,0.0,0.0,0.0,0.0
8054,Zr6 Al2 Ni1,mp-13092,0.2562583154468696,0.0,0.0,0.0,0.0
8055,Zr6 N4,mp-866083,0.5188204573726949,0.0,0.0,0.0,0.0
8056,Mg6 Ir2,mp-30739,0.0646732626789066,0.0,0.0,0.0,0.0
8057,Ba2 Ca1 Cu2 Hg1 O6,mp-6879,0.12670808579146442,0.0,0.0,0.0,0.0
8058,Mg1 S1,mp-13032,-0.0592217719124164,0.0,-0.9916159750181246,0.0,0.0
8059,Cs1 Mn2 P2,mp-11181,0.0646732626789066,0.0,0.0,0.0,0.0
8060,U1 In3,mp-20941,0.15372503205647958,0.0,0.0,0.0,0.0
8061,Ag1 Bi1 S2,mp-29678,-0.1347503929300654,0.0,0.0,0.0,-0.8461538461538461
8062,Na1 V2 S4,mp-676586,-0.0947594946016248,0.0,0.0,0.0,0.0
8063,Al3 Os2,mp-16521,0.5132636185291677,0.0,0.0,0.0,0.0
8064,Nb2 Co4,mp-670,0.5047428421049744,0.0,0.0,0.0,0.0
8065,Hf1 Ni5,mp-569516,0.4232093061892639,0.0,0.0,0.0,-1.0
8066,Mn1 V2 O6,mp-541825,0.05305343014548414,0.0,0.0,0.0,0.0
8067,Er2 Mg1 Tl1,mp-983556,-0.042833042192381265,0.0,0.0,0.0,0.0
8068,Li2 Dy2 Se4,mp-35717,0.08671718746302393,0.0,0.0,0.0,0.0
8069,Zn3 Cd1 S4,mp-981379,0.0646732626789066,0.0,0.0,0.0,0.0
8070,Zr2 O4,mp-754403,0.170545240815688,0.0,0.0,0.0,0.0
8071,Nb4 Se8,mp-643063,-0.1347503929300654,0.0,0.0,0.0,0.0
8072,Li1 Al3,mp-975906,0.12670808579146442,0.0,0.0,0.0,0.0
8073,Li2 Bi2 S4,mp-33526,0.10733790196544724,-0.8655193194389271,0.0,0.0,0.0
8074,Te8 Mo4,mp-7459,-0.20604702916532647,0.0,0.0,0.0,0.0
8075,Ge4 Te4,mp-2612,0.15372503205647958,0.0,0.0,0.0,0.0
8076,Ca1 Si2,mp-8372,0.13596989891416755,0.0,0.0,0.0,0.0
8077,Mo4 S4 Br4,mp-554769,0.075885296586516,0.0,-0.9949188672038826,0.0,0.0
8078,Cu4 Sn2 Te6,mp-675880,-0.042833042192381265,0.0,0.0,0.0,0.0
8079,La1 Au3,mp-976113,-0.7785324196069106,0.0,0.0,0.0,0.0
8080,V2 Bi2 O8,mp-23044,0.21626741711842934,0.0,0.0,0.0,0.0
8081,Sm1 Co1 C2,mp-999190,0.43773499751151856,0.0,0.0,0.0,0.0
8082,Pr2 Lu6,mp-978088,0.015420551227762758,0.0,0.0,0.0,0.0
8083,Rb1 Fe1 F4,mp-556646,-0.20604702916532647,0.0,0.0,0.0,0.0
8084,Hf2 Os1 Pd1,mp-976265,0.22328990155926687,0.0,0.0,0.0,0.0
8085,Eu1 Mg1,mp-21253,-0.15679431771418295,0.0,0.0,0.0,0.0
8086,Pd2 I4,mp-569017,-0.6489821899515054,0.0,0.0,0.0,0.0
8087,Ba2,mp-56,-0.5570648392138211,0.0,0.0,0.0,0.0
8088,Y4 Mo4 O14,mp-18265,0.3337592277886332,0.0,0.0,0.0,-1.0
8089,Hf1 Co3 B2,mp-7804,0.6195664938046912,0.0,0.0,0.0,-1.0
8090,Mg2 Zn1 Rh1,mp-978267,0.0646732626789066,0.0,0.0,0.0,0.0
8091,Sm1 Co5,mp-1429,0.18652407929291281,0.0,0.0,0.0,0.0
8092,Mg4 Si4 O12,mp-603930,0.3081847678561134,0.0,0.0,0.0,0.0
8093,U2 Mn4,mp-339,0.170545240815688,0.0,0.0,0.0,0.0
8094,Dy2 Cu2 Se2 O2,mp-9304,0.170545240815688,0.0,0.0,0.0,0.0
8095,Ga3 P1 O7,mp-3107,0.3081847678561134,0.0,-0.9653934313512466,0.0,0.0
8096,Co2 Te4,mp-9945,0.22328990155926687,0.0,0.0,0.0,0.0
8097,V2 Bi2 O8,mp-23506,0.21626741711842934,0.0,0.0,0.0,0.0
8098,In4 Bi2,mp-23188,-0.3355972588207319,0.0,0.0,0.0,0.0
8099,Li8,mp-567337,-0.3782618981072723,0.0,0.0,0.0,0.0
8100,U1 Ti2 O6,mp-9771,0.29735287697960544,0.0,0.0,0.0,0.0
8101,V1 S2,mp-9561,-0.11412967842764232,0.0,0.0,0.0,0.0
8102,Mo6 Os2,mp-801,0.5296523482492026,0.0,0.0,0.0,0.0
8103,Ca4 Al8 Si4 O24,mp-1019584,0.357437479307257,0.0,0.0,0.0,0.0
8104,V4 O8,mp-541404,0.30281472245839236,0.0,0.0,0.0,0.0
8105,Li1 Ti1 Te2,mp-10189,0.02846359404287968,0.0,0.0,0.0,0.0
8106,Sm2 Tl1 Zn1,mp-978815,0.0018223211661771987,0.0,0.0,0.0,0.0
8107,La2 Zn1 Ag1,mp-973957,-0.11412967842764232,0.0,0.0,0.0,0.0
8108,Th4 Ag2,mp-2233,-0.18047256923280663,0.0,0.0,0.0,0.0
8109,Pm2 Mg1,mp-977264,-0.027244088058777538,0.0,0.0,0.0,0.0
8110,Ho1 Er1 Al2,mp-972984,0.14497078088316817,0.0,0.0,0.0,0.0
8111,Sr2 Cu4 O6,mp-3255,0.20174172579617422,0.0,0.0,0.0,0.0
8112,Li2 Ho2 Se4,mp-33322,0.09719386965375221,0.0,0.0,0.0,0.0
8113,Rb2 Mn1 Br4,mp-27263,-0.3782618981072723,0.0,0.0,0.0,0.0
8114,Dy4 Al2 Ge4,mp-21382,0.20908711090112986,0.0,0.0,0.0,0.0
8115,Al2 Co1 Os1,mp-984352,0.49893340606278147,0.0,0.0,0.0,0.0
8116,Zn1 Cu1,mp-987,0.10733790196544724,0.0,0.0,0.0,0.0
8117,Mg16 Si16 O48,mp-1020118,0.34344209545935733,0.0,0.0,0.0,0.0
8118,V2 Cd1 O6,mp-540685,0.19422349233431202,0.0,0.0,0.0,0.0
8119,Al1 Cr1 Fe2,mp-16495,0.46166672796446084,0.0,0.0,0.0,0.0
8120,Fe24 N9,mp-673174,0.4516289334525645,0.0,0.0,0.0,0.0
8121,Li1 Ti1 S2,mp-1001784,0.170545240815688,0.0,0.0,0.0,0.0
8122,Y2 Ni1 Ir1,mp-865432,0.17863453820070796,0.0,0.0,0.0,0.0
8123,Mg3 Cd3,mp-978274,-0.0947594946016248,0.0,0.0,0.0,0.0
8124,Mg1 Cu1 Bi1,mp-30449,0.02846359404287968,0.0,0.0,0.0,-1.0
8125,Sn2 S2,mp-559676,-0.11412967842764232,0.0,0.0,0.0,0.0
8126,Li1 Ni4 O5,mp-677318,0.40799165968600226,0.0,0.0,0.0,0.0
8127,Ba1 Sb2 Pd2,mp-6963,-0.0123804694919597,0.0,0.0,0.0,0.0
8128,Al16 O24,mp-2254,0.48084309305238393,0.0,0.0,0.0,0.0
8129,Mg16 Pd8,mp-18316,0.0646732626789066,0.0,0.0,0.0,0.0
8130,Tb2 Mg1,mp-13498,-0.042833042192381265,0.0,0.0,0.0,0.0
8131,Tm1 Mn1 Rh2,mp-978995,0.22328990155926687,0.0,0.0,0.0,0.0
8132,Li4 Zn2 Cl8,mp-22961,-0.1347503929300654,0.0,0.0,0.0,0.0
8133,Ni2 Bi2 O6,mp-998527,0.280383747136391,0.0,0.0,0.0,0.0
8134,Mo1 F3,mp-554201,0.14497078088316817,0.0,0.0,0.0,0.0
8135,Tl2 Cu6 Se4,mp-8800,-0.15679431771418295,0.0,0.0,0.0,0.0
8136,Ba1 Cu2 S2,mp-4255,0.075885296586516,0.0,0.0,-0.8023213638012332,0.0
8137,H12 N4,mp-643432,-0.48576820297856016,0.0,0.0,0.0,0.0
8138,Nb2 C1,mp-2318,0.42690310663501063,0.0,0.0,0.0,0.0
8139,Rb2 Pd1 I6,mp-628606,-0.5570648392138211,0.0,0.0,0.0,0.0
8140,Nb4 Se6,mp-2330,0.19422349233431202,0.0,0.0,0.0,0.0
8141,Ba1 Si2,mp-7655,0.14497078088316817,0.0,0.0,0.0,0.0
8142,Ca2 Ge1,mp-1009755,0.015420551227762758,0.0,0.0,0.0,0.0
8143,Re3 Ir1,mp-974430,0.7023106734454734,0.0,0.0,0.0,0.0
8144,Rb2 Cr1 F6,mp-560562,-0.18047256923280663,0.0,0.0,0.0,-1.0
8145,Ba2 Zn1 Re1 O6,mp-549970,0.24993117443596913,0.0,0.0,0.0,0.0
8146,Ti3 Al1 N1,mp-10675,0.21626741711842934,0.0,0.0,0.0,0.0
8147,Be1 Ga1 Co2,mp-984721,0.46818757021194046,0.0,0.0,0.0,0.0
8148,Si1 Sb1 Pt5,mp-1025366,0.05305343014548414,0.0,0.0,0.0,0.0
8149,Li2 Ni2 O4,mp-770635,0.3878900520076787,0.0,0.0,0.0,0.0
8150,Zn6 Rh2,mp-980200,0.20174172579617422,0.0,0.0,0.0,0.0
8151,Sc4 In2 C2,mp-20175,0.2745210105385736,0.0,0.0,0.0,0.0
8152,Fe4 Cu2 Ge4,mp-21141,0.31866145004684165,0.0,0.0,0.0,0.0
8153,Na3 Zr1 F8,mp-864745,-0.0947594946016248,0.0,0.0,0.0,0.0
8154,Zr1 B12,mp-1084,0.6944599055078522,0.0,0.0,0.0,0.0
8155,Hf2 Cu1 Ir1,mp-864939,0.21626741711842934,0.0,0.0,0.0,0.0
8156,Dy2 Zn1 Ir1,mp-984544,0.15372503205647958,0.0,0.0,0.0,0.0
8157,Cs2 Mn1 Cl4,mp-1025252,-0.2979643799030106,0.0,0.0,0.0,0.0
8158,Na1 Ti1 S2,mp-754850,0.09719386965375221,0.0,0.0,0.0,0.0
8159,Sm2 Ru4,mp-1720,-0.15679431771418295,0.0,0.0,0.0,0.0
8160,Zr4 Fe2,mp-1159,0.10733790196544724,0.0,0.0,0.0,0.0
8161,Nb2 C1 S2,mp-4384,0.015420551227762758,0.0,0.0,0.0,0.0
8162,Sr1 Cu2 O3,mp-5938,0.20908711090112986,0.0,0.0,0.0,0.0
8163,Sm2 Mg6,mp-972494,-0.11412967842764232,0.0,0.0,0.0,0.0
8164,Cu6 Sn2,mp-581786,0.170545240815688,0.0,0.0,0.0,0.0
8165,Ca3 Al2 Si2,mp-9577,0.13596989891416755,0.0,0.0,0.0,0.0
8166,Zn1 Rh3,mp-971779,0.43773499751151856,0.0,0.0,0.0,0.0
8167,Fe4 P4 O16,mp-20361,0.23688813162085243,0.0,0.0,0.0,0.0
8168,Pr1 Er1 Zn2,mp-976129,0.0018223211661771987,0.0,0.0,0.0,0.0
8169,Si4 Rh4,mp-2287,0.43773499751151856,0.0,0.0,0.0,0.0
8170,Ca2 In4 Cu2,mp-19968,0.09719386965375221,0.0,0.0,0.0,0.0
8171,Ta2 Cr1 Fe1,mp-867779,0.46494378417854465,0.0,0.0,0.0,0.0
8172,Sc1 Zn3,mp-973143,0.11716976016344582,0.0,0.0,0.0,0.0
8173,Sc2 Ga4,mp-11413,0.26246259155337226,0.0,0.0,0.0,0.0
8174,Gd4 Ru4 O14,mp-505216,0.4040712401939788,0.0,0.0,0.0,0.0
8175,Nb1 Co1 Sb1,mp-31460,0.29735287697960544,0.0,0.0,0.0,0.0
8176,La3 Al12,mp-1104765,0.075885296586516,0.0,0.0,0.0,0.0
8177,Cd2 Bi2 S4 Br2,mp-561079,-0.11412967842764232,0.0,0.0,0.0,0.0
8178,Ti2 V1 Se4,mp-1025203,0.23688813162085243,0.0,0.0,0.0,0.0
8179,U2 N3,mp-973,0.4516289334525645,0.0,0.0,0.0,0.0
8180,Cs2 Ti2 Cl6,mp-28283,-0.2979643799030106,0.0,0.0,0.0,-1.0
8181,Be44 W2,mp-30444,0.6009489844844638,0.0,0.0,0.0,0.0
8182,Y1 Th1 Ru2,mp-865530,0.08671718746302393,0.0,0.0,0.0,0.0
8183,K1 Al1 F4,mp-5347,-0.11412967842764232,0.0,0.0,-0.9379760609357998,0.0
8184,Ta2 Co4,mp-1799,0.5296523482492026,0.0,0.0,0.0,0.0
8185,Na12 W2 N8,mp-1029656,0.15372503205647958,0.0,0.0,0.0,0.0
8186,Pr1 C2,mp-1995,0.075885296586516,0.0,0.0,0.0,0.0
8187,Li2 Fe2 O4,mp-18782,0.4232093061892639,0.0,0.0,0.0,0.0
8188,Mg4 Si4 O12,mp-4321,0.357437479307257,0.0,0.0,0.0,0.0
8189,Zn1 Cd1 S2,mp-971712,-0.042833042192381265,0.0,0.0,0.0,0.0
8190,Li2 Y2 Se4,mp-37879,0.075885296586516,0.0,0.0,-0.8388103010518679,0.0
8191,Sr1 Ca1 Hg2,mp-980947,-0.2979643799030106,0.0,0.0,0.0,0.0
8192,Ce3 Al1,mp-2413,0.05305343014548414,0.0,0.0,0.0,0.0
8193,K4,mp-604318,-1.0,0.0,0.0,0.0,0.0
8194,Y1 Ga3,mp-979423,0.15372503205647958,0.0,0.0,0.0,0.0
8195,Sn4 Rh2,mp-565,0.22328990155926687,0.0,0.0,0.0,0.0
8196,Zr2 Al2,mp-11233,0.3481756661845541,0.0,0.0,0.0,0.0
8197,Fe2 Ge4,mp-21117,0.3878900520076787,0.0,0.0,0.0,0.0
8198,Dy2 Se4,mp-1018683,0.08671718746302393,0.0,0.0,0.0,0.0
8199,Sc2 Al1 Cu1,mp-972884,0.12670808579146442,0.0,0.0,0.0,0.0
8200,Mg3 Pb1,mp-978293,-0.11412967842764232,0.0,0.0,0.0,0.0
8201,Mg1 Sc2 Tc1,mp-866082,0.0018223211661771987,0.0,0.0,0.0,0.0
8202,Nd1 Bi1 Au2,mp-977565,-0.2643006225854708,0.0,0.0,0.0,0.0
8203,Nd5 Ag1 Se8,mp-36592,0.0646732626789066,0.0,0.0,0.0,0.0
8204,Ho1 Er1 Pd2,mp-976343,0.12670808579146442,0.0,0.0,0.0,0.0
8205,Tl1 Cu6 S4,mp-557929,-0.15679431771418295,0.0,0.0,0.0,-1.0
8206,Sc2 Ga2 O6,mp-754165,0.4118645577709401,0.0,0.0,0.0,0.0
8207,Dy2 Ir1 Ru1,mp-865219,0.2745210105385736,0.0,0.0,0.0,0.0
8208,Mg3 In1,mp-978283,0.02846359404287968,0.0,0.0,0.0,0.0
8209,Ca2 Sn1 S4,mp-866818,0.08671718746302393,0.0,0.0,-0.9498005077983315,0.0
8210,Ti2 Br2 O2,mp-23002,-0.1347503929300654,0.0,0.0,0.0,0.0
8211,Ho1 Pd1,mp-832,0.10733790196544724,0.0,0.0,0.0,0.0
8212,V1 Cu1 Rh2,mp-979910,0.10733790196544724,0.0,0.0,0.0,0.0
8213,Ce2 Os4,mp-2098,-0.18047256923280663,0.0,0.0,0.0,0.0
8214,Nb4 S12,mp-562100,-0.23384804988504893,0.0,0.0,-0.9406601378309757,0.0
8215,Sr8 Fe8 O22,mp-690536,0.36196961458607313,0.0,0.0,0.0,0.0
8216,Na4 Co2 O6,mp-755360,0.16224580848067305,0.0,0.0,0.0,0.0
8217,Hf1 Be2,mp-2553,0.48084309305238393,0.0,0.0,0.0,0.0
8218,Pr2 Al2 O6,mp-8218,0.5672852271669238,0.0,0.0,0.0,0.0
8219,Si4 O8,mp-555483,0.2745210105385736,0.0,0.0,0.0,0.0
8220,Al1 Pt3,mp-188,0.4412655326599211,0.0,0.0,0.0,0.0
8221,Co4 Se8,mp-22309,0.33863734055653527,0.0,0.0,0.0,0.0
8222,Pr6,mp-567630,-0.0947594946016248,0.0,0.0,0.0,0.0
8223,Cu1 Pd1 O2,mp-996971,0.04099501116028281,0.0,0.0,0.0,0.0
8224,Th2 Ni4 P4,mp-505249,0.36196961458607313,0.0,0.0,0.0,0.0
8225,Na16 Co2 O12,mp-764233,0.02846359404287968,0.0,0.0,0.0,0.0
8226,Ca2 Al4 O8,mp-558636,0.42690310663501063,0.0,0.0,0.0,0.0
8227,Ni6 Sb2,mp-976893,0.30281472245839236,0.0,0.0,0.0,0.0
8228,Ca2 H3 Br1,mp-1018656,0.04099501116028281,0.0,0.0,0.0,0.0
8229,Tb2 Se4,mp-1025077,0.08671718746302393,0.0,0.0,0.0,0.0
8230,Dy1 Y1 Al2,mp-971922,0.14497078088316817,0.0,0.0,0.0,0.0
8231,Sr1 Eu1 O2,mp-755714,0.3134660480970055,0.0,0.0,0.0,0.0
8232,Np1 Al3,mp-2573,0.29179603813607846,0.0,0.0,0.0,0.0
8233,Er2 Ag1 Ir1,mp-977416,0.10733790196544724,0.0,0.0,0.0,0.0
8234,Pr2 Tm6,mp-975651,0.015420551227762758,0.0,0.0,0.0,0.0
8235,Fe2 Sn4,mp-22752,0.28614084307199583,0.0,0.0,0.0,0.0
8236,Ce2 Cd2 As2 O2,mp-10316,0.015420551227762758,0.0,0.0,0.0,0.0
8237,Zr4 Cr8,mp-1919,0.26854868375619634,0.0,0.0,0.0,0.0
8238,Tb2 Ti2 Ge2,mp-10078,0.12670808579146442,0.0,0.0,0.0,0.0
8239,Y1 Ho1 Al2,mp-979715,0.15372503205647958,0.0,0.0,0.0,0.0
8240,Zr3 Zn1,mp-972088,0.16224580848067305,0.0,0.0,0.0,0.0
8241,Cu1 Ag1 F3,mp-998414,-0.0123804694919597,0.0,0.0,0.0,0.0
8242,Tb1 Ga3,mp-11418,0.16224580848067305,0.0,0.0,0.0,-1.0
8243,Ca2 Cu1 Cl2 O2,mp-23143,0.0018223211661771987,0.0,0.0,0.0,0.0
8244,Cr2 P2 O8,mp-18906,0.3837133888737625,0.0,0.0,0.0,0.0
8245,Y6 Co1 Bi2,mp-30921,-0.027244088058777538,0.0,0.0,0.0,0.0
8246,Pm1 Y1 Al2,mp-982869,0.12670808579146442,0.0,0.0,0.0,0.0
8247,V1 Pd3,mp-568711,0.40799165968600226,0.0,0.0,0.0,0.0
8248,Dy1 B2 Rh2 C1,mp-571041,0.18652407929291281,0.0,0.0,0.0,-1.0
8249,Co4,mp-102,0.4777258958399593,0.0,0.0,0.0,0.0
8250,Cs2 Tl1 V1 F6,mp-557533,-0.15679431771418295,0.0,0.0,0.0,0.0
8251,Tb4 Sc4 O12,mp-31119,0.40799165968600226,0.0,0.0,0.0,0.0
8252,Sn12 Mo6,mp-30047,0.35284013121467206,0.0,0.0,0.0,0.0
8253,Nb5 Te4,mp-30797,0.20174172579617422,0.0,0.0,0.0,0.0
8254,Zr1 Ti1 F6,mp-16548,0.09719386965375221,0.0,0.0,0.0,-1.0
8255,Sr1 Zn5,mp-638,0.08671718746302393,0.0,0.0,0.0,0.0
8256,Ca2 Ti2 O6,mp-3442,0.490016264149286,0.0,0.0,0.0,0.0
8257,Cd4 Cu8,mp-16775,0.09719386965375221,0.0,0.0,0.0,0.0
8258,Ca1 Mn4 Al8,mp-10878,0.357437479307257,0.0,0.0,0.0,0.0
8259,Mn1 B4,mp-1010,0.751119928642292,0.0,0.0,0.0,0.0
8260,V4 O4 F4,mp-754072,0.39608306962732187,0.0,0.0,0.0,0.0
8261,Tl2 Ga2 Se4,mp-9580,-0.3355972588207319,0.0,0.0,0.0,0.0
8262,Sr2 Hf1 O4,mp-768305,0.3664383612762576,0.0,0.0,0.0,0.0
8263,Sr2 Tc2 N6,mp-989586,0.08671718746302393,0.0,0.0,0.0,0.0
8264,Y4 Al4 O12,mp-3792,0.5047428421049744,0.0,0.0,0.0,0.0
8265,B8 O12,mp-717,0.6072761254953647,0.0,-0.9655338859917473,0.0,0.0
8266,Cr3 B4,mp-889,0.7099731552980257,0.0,0.0,0.0,0.0
8267,Sm2 Cu1 Ru1,mp-867895,0.10733790196544724,0.0,0.0,0.0,0.0
8268,Sr3 Cd1 O4,mp-981103,0.30281472245839236,0.0,0.0,0.0,0.0
8269,Li2 V2 F6,mp-752764,0.075885296586516,0.0,0.0,0.0,0.0
8270,Ho2 Ru1 Au1,mp-973270,0.12670808579146442,0.0,0.0,0.0,0.0
8271,Li1 Tm1 Rh2,mp-976259,0.15372503205647958,0.0,0.0,0.0,0.0
8272,Ag2 Pt2 O4,mp-997006,0.12670808579146442,0.0,0.0,0.0,0.0
8273,Mg3 As2,mp-7891,0.0018223211661771987,0.0,0.0,0.0,0.0
8274,Mg1 Se1,mp-10760,0.18652407929291281,-0.8644032971936071,0.0,0.0,0.0
8275,Te2 Pd2 I4,mp-573321,-0.6489821899515054,0.0,0.0,0.0,0.0
8276,K2 Ti2 F8,mp-761873,-0.23384804988504893,0.0,0.0,0.0,0.0
8277,Y1 Co5,mp-2827,0.22328990155926687,0.0,0.0,0.0,0.0
8278,Pr4 Tl2,mp-12600,-0.11412967842764232,0.0,0.0,0.0,0.0
8279,Zr10 Sb8,mp-570196,0.23688813162085243,0.0,0.0,0.0,0.0
8280,Zr1 Ga1 Ni2,mp-22580,0.09719386965375221,0.0,0.0,0.0,0.0
8281,Hf2 Re1 Os1,mp-864927,0.47139875482905835,0.0,0.0,0.0,0.0
8282,Eu1 Ge2,mp-22116,0.0018223211661771987,0.0,0.0,0.0,0.0
8283,Ce4 Sc4 O12,mp-777413,0.37519261244956903,0.0,0.0,0.0,-0.45299145299145294
8284,Na3 V1 O4,mp-752917,-0.042833042192381265,0.0,0.0,0.0,0.0
8285,Pr2 Se4,mp-1018940,0.0646732626789066,0.0,0.0,0.0,0.0
8286,Hf1 Fe2 Sn1,mp-866051,0.4930163817781543,0.0,0.0,0.0,0.0
8287,Pr2 Ho6,mp-975658,0.0018223211661771987,0.0,0.0,0.0,0.0
8288,Na4 V8 O16,mp-783905,0.11716976016344582,0.0,0.0,0.0,0.0
8289,Ce1 Bi2 Se1 O4,mp-1025437,0.0646732626789066,0.0,0.0,0.0,0.0
8290,Ta2 Fe1 Os1,mp-864764,0.4118645577709401,0.0,0.0,0.0,0.0
8291,Li2 Ni2 F6,mp-758501,0.170545240815688,0.0,0.0,0.0,0.0
8292,Li2 Mg4,mp-973374,-0.18047256923280663,0.0,0.0,0.0,0.0
8293,Ga22,mp-569007,-0.3782618981072723,0.0,0.0,0.0,0.0
8294,Ni2 S4,mp-850131,0.0018223211661771987,0.0,0.0,0.0,0.0
8295,Hf1 Al1 Au2,mp-10872,-0.0592217719124164,0.0,0.0,0.0,0.0
8296,Sc1 Co1 Te1,mp-961678,0.280383747136391,-0.8805856197507486,0.0,0.0,0.0
8297,V1 Co2 Ge1,mp-865465,0.37519261244956903,0.0,0.0,0.0,0.0
8298,Se8 O24,mp-27519,-0.6489821899515054,0.0,0.0,0.0,0.0
8299,Cu4 Sb2,mp-1825,0.13596989891416755,0.0,0.0,0.0,-1.0
8300,La2 F6,mp-8354,0.15372503205647958,0.0,0.0,0.0,0.0
8301,Na4 P20,mp-31086,-0.0592217719124164,0.0,0.0,0.0,0.0
8302,Cu6 Sn2,mp-13138,0.15372503205647958,0.0,0.0,0.0,0.0
8303,Li1 Al2 Os1,mp-982667,0.3134660480970055,0.0,0.0,0.0,0.0
8304,Lu1 Sc1 Rh2,mp-973432,0.15372503205647958,0.0,0.0,0.0,0.0
